 (2.723928234853191608e-03+0.000000000000000000e+00j)  (1.749399113659506509e-03+0.000000000000000000e+00j)  (2.128421218990206743e-03+0.000000000000000000e+00j)  (2.103105949517606113e-03+0.000000000000000000e+00j)  (2.531743006103261487e-03+0.000000000000000000e+00j)  (3.038699411852791629e-03+0.000000000000000000e+00j)  (3.158598823004051936e-03+0.000000000000000000e+00j)  (3.796844985720309370e-03+0.000000000000000000e+00j)  (4.053259164344697602e-03+0.000000000000000000e+00j)  (4.877504029266516682e-03+0.000000000000000000e+00j)  (5.055628463185874583e-03+0.000000000000000000e+00j)  (3.848045742171315748e-03+0.000000000000000000e+00j)  (3.048269933979958629e-03+0.000000000000000000e+00j)  (2.593444590246302226e-03+0.000000000000000000e+00j)  (2.457472138639690482e-03+0.000000000000000000e+00j)  (2.403917965068109834e-03+0.000000000000000000e+00j)  (2.311311697813504817e-03+0.000000000000000000e+00j)  (2.291393510301983037e-03+0.000000000000000000e+00j)  (2.249341439860106425e-03+0.000000000000000000e+00j)  (2.248098678318318205e-03+0.000000000000000000e+00j)  (4.854802790146763741e-04+0.000000000000000000e+00j)  (6.473536737864745653e-04+0.000000000000000000e+00j)  (4.821922936395529879e-04+0.000000000000000000e+00j)  (4.400382456313114781e-04+0.000000000000000000e+00j)  (4.152000658368641271e-04+0.000000000000000000e+00j)  (4.091337339673752679e-04+0.000000000000000000e+00j)  (4.077272038242049992e-04+0.000000000000000000e+00j)  (4.076158113374791950e-04+0.000000000000000000e+00j)  (4.077288021331483114e-04+0.000000000000000000e+00j)  (4.074349937195242857e-04+0.000000000000000000e+00j)  (4.067993514967267504e-04+0.000000000000000000e+00j)  (4.061072363540721170e-04+0.000000000000000000e+00j)  (4.055002849865289947e-04+0.000000000000000000e+00j)  (4.050308226416568513e-04+0.000000000000000000e+00j)  (4.046772525936508992e-04+0.000000000000000000e+00j)  (4.044159966853850315e-04+0.000000000000000000e+00j)  (4.042230139303772465e-04+0.000000000000000000e+00j)  (4.040805668304234938e-04+0.000000000000000000e+00j)  (4.039740592499996871e-04+0.000000000000000000e+00j)  (4.038921456622112847e-04+0.000000000000000000e+00j)  (4.038253549591768149e-04+0.000000000000000000e+00j)  (4.037668234947486387e-04+0.000000000000000000e+00j)  (4.037148312470870094e-04+0.000000000000000000e+00j)  (4.036728066055714453e-04+0.000000000000000000e+00j)  (4.036431945523273981e-04+0.000000000000000000e+00j)  (4.036227086269373134e-04+0.000000000000000000e+00j)  (4.036081263818541080e-04+0.000000000000000000e+00j)  (4.035972024147015417e-04+0.000000000000000000e+00j)  (4.035896035571113951e-04+0.000000000000000000e+00j)  (4.035830966675819269e-04+0.000000000000000000e+00j)  (4.035806684504508702e-04+0.000000000000000000e+00j)  (4.035779330126458911e-04+0.000000000000000000e+00j)  (4.035755667341986712e-04+0.000000000000000000e+00j)  (4.035735820174201596e-04+0.000000000000000000e+00j)  (4.035721011275985822e-04+0.000000000000000000e+00j)  (4.035709490857430069e-04+0.000000000000000000e+00j)  (4.035700644413788962e-04+0.000000000000000000e+00j)  (4.035693337912797706e-04+0.000000000000000000e+00j)  (4.035687513748662252e-04+0.000000000000000000e+00j)  (4.035682366069579126e-04+0.000000000000000000e+00j)  (4.035677423669089062e-04+0.000000000000000000e+00j)  (4.035674422775792185e-04+0.000000000000000000e+00j)  (4.035671365201718699e-04+0.000000000000000000e+00j)  (4.035668783265700089e-04+0.000000000000000000e+00j)  (4.035666528622746090e-04+0.000000000000000000e+00j)  (4.035664516011889039e-04+0.000000000000000000e+00j)  (4.035662878806014152e-04+0.000000000000000000e+00j)  (4.035661431503592472e-04+0.000000000000000000e+00j)  (4.035660153112175766e-04+0.000000000000000000e+00j)  (4.035659044349249459e-04+0.000000000000000000e+00j)
 (-1.682969359272324661e-01+0.000000000000000000e+00j)  (-2.116223870138364826e-01+0.000000000000000000e+00j)  (-2.447261886750055904e-01+0.000000000000000000e+00j)  (-2.808899938680043951e-01+0.000000000000000000e+00j)  (-3.414513749563867773e-01+0.000000000000000000e+00j)  (-4.296534342642828741e-01+0.000000000000000000e+00j)  (-5.449192231501764905e-01+0.000000000000000000e+00j)  (-6.876670724574756033e-01+0.000000000000000000e+00j)  (-8.621946113461541605e-01+0.000000000000000000e+00j)  (-1.083582533928914460e+00+0.000000000000000000e+00j)  (-1.301203203418666465e+00+0.000000000000000000e+00j)  (-1.452535422198963033e+00+0.000000000000000000e+00j)  (-1.532996665662510916e+00+0.000000000000000000e+00j)  (-1.570256065136951706e+00+0.000000000000000000e+00j)  (-1.591388021915861817e+00+0.000000000000000000e+00j)  (-1.603482029099042805e+00+0.000000000000000000e+00j)  (-1.608464216867875329e+00+0.000000000000000000e+00j)  (-1.610532225013821428e+00+0.000000000000000000e+00j)  (-1.611528278916827928e+00+0.000000000000000000e+00j)  (-1.612028168228394787e+00+0.000000000000000000e+00j)  (-1.752531951473448979e+00+0.000000000000000000e+00j)  (-1.774640928868760570e+00+0.000000000000000000e+00j)  (-1.778298917068681373e+00+0.000000000000000000e+00j)  (-1.778757276268770893e+00+0.000000000000000000e+00j)  (-1.778866403828976095e+00+0.000000000000000000e+00j)  (-1.778901073818236034e+00+0.000000000000000000e+00j)  (-1.778914531998675441e+00+0.000000000000000000e+00j)  (-1.778920887695082609e+00+0.000000000000000000e+00j)  (-1.778924395013531612e+00+0.000000000000000000e+00j)  (-1.778926479914373138e+00+0.000000000000000000e+00j)  (-1.778927732017685726e+00+0.000000000000000000e+00j)  (-1.778928473432660695e+00+0.000000000000000000e+00j)  (-1.778928906602372795e+00+0.000000000000000000e+00j)  (-1.778929157947629625e+00+0.000000000000000000e+00j)  (-1.778929303508987037e+00+0.000000000000000000e+00j)  (-1.778929387769329962e+00+0.000000000000000000e+00j)  (-1.778929436509800954e+00+0.000000000000000000e+00j)  (-1.778929464632132529e+00+0.000000000000000000e+00j)  (-1.778929480770021110e+00+0.000000000000000000e+00j)  (-1.778929489942013387e+00+0.000000000000000000e+00j)  (-1.778929495079214940e+00+0.000000000000000000e+00j)  (-1.778929497902651313e+00+0.000000000000000000e+00j)  (-1.778929499432588601e+00+0.000000000000000000e+00j)  (-1.778929500269079256e+00+0.000000000000000000e+00j)  (-1.778929500745237480e+00+0.000000000000000000e+00j)  (-1.778929501031752958e+00+0.000000000000000000e+00j)  (-1.778929501213231790e+00+0.000000000000000000e+00j)  (-1.778929501332557894e+00+0.000000000000000000e+00j)  (-1.778929501413280434e+00+0.000000000000000000e+00j)  (-1.778929501468726304e+00+0.000000000000000000e+00j)  (-1.778929501508339950e+00+0.000000000000000000e+00j)  (-1.778929501536265834e+00+0.000000000000000000e+00j)  (-1.778929501556550719e+00+0.000000000000000000e+00j)  (-1.778929501571347105e+00+0.000000000000000000e+00j)  (-1.778929501582073636e+00+0.000000000000000000e+00j)  (-1.778929501589974871e+00+0.000000000000000000e+00j)  (-1.778929501595702067e+00+0.000000000000000000e+00j)  (-1.778929501600034824e+00+0.000000000000000000e+00j)  (-1.778929501603264240e+00+0.000000000000000000e+00j)  (-1.778929501605620800e+00+0.000000000000000000e+00j)  (-1.778929501607322550e+00+0.000000000000000000e+00j)  (-1.778929501608767394e+00+0.000000000000000000e+00j)  (-1.778929501609658459e+00+0.000000000000000000e+00j)  (-1.778929501610629238e+00+0.000000000000000000e+00j)  (-1.778929501611077324e+00+0.000000000000000000e+00j)  (-1.778929501611346220e+00+0.000000000000000000e+00j)  (-1.778929501611693498e+00+0.000000000000000000e+00j)  (-1.778929501612019237e+00+0.000000000000000000e+00j)  (-1.778929501612070530e+00+0.000000000000000000e+00j)  (-1.778929501612379616e+00+0.000000000000000000e+00j)
