x y Re(psi) Im(psi)
8.253968253968251290e-01 -1.968253968253968367e+00 1.150469320663595613e-01 5.225687581396900455e-02
9.523809523809525501e-01 -1.968253968253968367e+00 1.163137406249930561e-01 5.283228844201161983e-02
1.079365079365079083e+00 -1.968253968253968367e+00 1.175476952957724142e-01 5.339277810334180918e-02
1.206349206349205616e+00 -1.968253968253968367e+00 1.186993136579960889e-01 5.391586878171877872e-02
1.333333333333333037e+00 -1.968253968253968367e+00 1.197275202433637498e-01 5.438290308569872222e-02
1.460317460317460458e+00 -1.968253968253968367e+00 1.206006158855081473e-01 5.477948254875579515e-02
1.587301587301586991e+00 -1.968253968253968367e+00 1.212964829853808019e-01 5.509556086538646563e-02
1.714285714285713524e+00 -1.968253968253968367e+00 1.218022004167895606e-01 5.532526897263811971e-02
1.841269841269840946e+00 -1.968253968253968367e+00 1.221132499678146827e-01 5.546655459814725520e-02
1.968253968253968367e+00 -1.968253968253968367e+00 1.222324783554551986e-01 5.552071078410121541e-02
2.095238095238094900e+00 -1.968253968253968367e+00 1.221689461724766307e-01 5.549185305329102508e-02
2.222222222222221433e+00 -1.968253968253968367e+00 1.219367679009389360e-01 5.538639251745113012e-02
2.349206349206348854e+00 -1.968253968253968367e+00 1.215540079697036147e-01 5.521253444202161437e-02
2.476190476190476275e+00 -1.968253968253968367e+00 1.210416832549334187e-01 5.497982515968521250e-02
2.603174603174602808e+00 -1.968253968253968367e+00 1.204228871529303135e-01 5.469875420476496414e-02
2.730158730158729341e+00 -1.968253968253968367e+00 1.197220548071391694e-01 5.438042056298406091e-02
2.857142857142856762e+00 -1.968253968253968367e+00 1.189643539510541193e-01 5.403625597876272890e-02
2.984126984126984183e+00 -1.968253968253968367e+00 1.181752117685314352e-01 5.367781004464731304e-02
3.111111111111110716e+00 -1.968253968253968367e+00 1.173799418638480363e-01 5.331658076281264869e-02
3.238095238095237249e+00 -1.968253968253968367e+00 1.166034912056405082e-01 5.296389960136973357e-02
3.365079365079364671e+00 -1.968253968253968367e+00 1.158702472366800601e-01 5.263084387933460867e-02
3.492063492063492092e+00 -1.968253968253968367e+00 1.152039601243155797e-01 5.232820145105000070e-02
3.619047619047618625e+00 -1.968253968253968367e+00 1.146276633805242140e-01 5.206643465004646976e-02
3.746031746031745158e+00 -1.968253968253968367e+00 1.141637599228479544e-01 5.185571937983436686e-02
3.873015873015872579e+00 -1.968253968253968367e+00 1.138339188139044778e-01 5.170589821069235953e-02
4.000000000000000000e+00 -1.968253968253968367e+00 1.136596952984778863e-01 5.162676201430726336e-02
-4.000000000000000000e+00 -1.841269841269841390e+00 1.146906959484303296e-01 5.209506544457716964e-02
-3.873015873015873023e+00 -1.841269841269841390e+00 1.148646321786333802e-01 5.217407114962322595e-02
-3.746031746031746046e+00 -1.841269841269841390e+00 1.151929439311397546e-01 5.232319765105063192e-02
-3.619047619047619069e+00 -1.841269841269841390e+00 1.156528765915739998e-01 5.253210929682374658e-02
-3.492063492063492092e+00 -1.841269841269841390e+00 1.162214332248409088e-01 5.279036036744528398e-02
-3.365079365079365115e+00 -1.841269841269841390e+00 1.168747100892446877e-01 5.308709325168794319e-02
-3.238095238095238138e+00 -1.841269841269841390e+00 1.175879878966808734e-01 5.341107989900318459e-02
-3.111111111111111160e+00 -1.841269841269841390e+00 1.183356246053401672e-01 5.375067312358274008e-02
-2.984126984126984183e+00 -1.841269841269841390e+00 1.190911221986214047e-01 5.409383693682644906e-02
-2.857142857142857206e+00 -1.841269841269841390e+00 1.198271938236583900e-01 5.442817704315443261e-02
-2.730158730158730229e+00 -1.841269841269841390e+00 1.205159561266520851e-01 5.474102820299376476e-02
-2.603174603174603252e+00 -1.841269841269841390e+00 1.211291916698770260e-01 5.501957342842029447e-02
-2.476190476190476275e+00 -1.841269841269841390e+00 1.216387487052252858e-01 5.525102556919535973e-02
-2.349206349206349298e+00 -1.841269841269841390e+00 1.220170617987531569e-01 5.542286379201660090e-02
-2.222222222222222321e+00 -1.841269841269841390e+00 1.222378383041129862e-01 5.552314539202139743e-02
-2.095238095238095344e+00 -1.841269841269841390e+00 1.222769062415001995e-01 5.554089091826630575e-02
-1.968253968253968367e+00 -1.841269841269841390e+00 1.221132499678080768e-01 5.546655459814997524e-02
-1.841269841269841390e+00 -1.841269841269841390e+00 1.217302204360424661e-01 5.529257406416238085e-02
-1.714285714285714413e+00 -1.841269841269841390e+00 1.211169144767939437e-01 5.501399685421199531e-02
-1.587301587301587436e+00 -1.841269841269841390e+00 1.202696729598199399e-01 5.462916090994365120e-02
-1.460317460317460458e+00 -1.841269841269841390e+00 1.191936320167464869e-01 5.414039917659738826e-02
-1.333333333333333481e+00 -1.841269841269841390e+00 1.179042029678398357e-01 5.355471181866974101e-02
-1.206349206349206504e+00 -1.841269841269841390e+00 1.164283214631671587e-01 5.288433360761651825e-02
-1.079365079365079527e+00 -1.841269841269841390e+00 1.148052401783367787e-01 5.214709398189198986e-02
-9.523809523809525501e-01 -1.841269841269841390e+00 1.130866122877055846e-01 5.136645496233652186e-02
-8.253968253968255731e-01 -1.841269841269841390e+00 1.113355803456127224e-01 5.057109730176482382e-02
-6.984126984126985960e-01 -1.841269841269841390e+00 1.096246379127742698e-01 4.979394918810513271e-02
-5.714285714285716189e-01 -1.841269841269841390e+00 1.080321082007923567e-01 4.907058676640129596e-02
-4.444444444444446418e-01 -1.841269841269841390e+00 1.066373073185716280e-01 4.843703717773940182e-02
-3.174603174603176647e-01 -1.841269841269841390e+00 1.055146614768504854e-01 4.792710646268055763e-02
-1.904761904761906877e-01 -1.841269841269841390e+00 1.047274840809293700e-01 4.756955297834659230e-02
-6.349206349206371058e-02 -1.841269841269841390e+00 1.043219583856765109e-01 4.738535418646543790e-02
6.349206349206326649e-02 -1.841269841269841390e+00 1.043219583856770244e-01 4.738535418646516728e-02
1.904761904761897995e-01 -1.841269841269841390e+00 1.047274840809309243e-01 4.756955297834585678e-02
3.174603174603172207e-01 -1.841269841269841390e+00 1.055146614768530250e-01 4.792710646267941271e-02
4.444444444444446418e-01 -1.841269841269841390e+00 1.066373073185750420e-01 4.843703717773789608e-02
5.714285714285711748e-01 -1.841269841269841390e+00 1.080321082007965616e-01 4.907058676639944328e-02
6.984126984126977078e-01 -1.841269841269841390e+00 1.096246379127791548e-01 4.979394918810299553e-02
8.253968253968251290e-01 -1.841269841269841390e+00 1.113355803456180793e-01 5.057109730176246459e-02
9.523809523809525501e-01 -1.841269841269841390e+00 1.130866122877114688e-01 5.136645496233392671e-02
1.079365079365079083e+00 -1.841269841269841390e+00 1.148052401783430515e-01 5.214709398188920042e-02
1.206349206349205616e+00 -1.841269841269841390e+00 1.164283214631737090e-01 5.288433360761358309e-02
1.333333333333333037e+00 -1.841269841269841390e+00 1.179042029678465942e-01 5.355471181866675034e-02
1.460317460317460458e+00 -1.841269841269841390e+00 1.191936320167532593e-01 5.414039917659436291e-02
1.587301587301586991e+00 -1.841269841269841390e+00 1.202696729598267539e-01 5.462916090994063278e-02
1.714285714285713524e+00 -1.841269841269841390e+00 1.211169144768007300e-01 5.501399685420899077e-02
1.841269841269840946e+00 -1.841269841269841390e+00 1.217302204360491830e-01 5.529257406415943876e-02
1.968253968253968367e+00 -1.841269841269841390e+00 1.221132499678147104e-01 5.546655459814706784e-02
2.095238095238094900e+00 -1.841269841269841390e+00 1.222769062415067221e-01 5.554089091826344693e-02
2.222222222222221433e+00 -1.841269841269841390e+00 1.222378383041192729e-01 5.552314539201862881e-02
2.349206349206348854e+00 -1.841269841269841390e+00 1.220170617987592077e-01 5.542286379201394331e-02
2.476190476190476275e+00 -1.841269841269841390e+00 1.216387487052309757e-01 5.525102556919289643e-02
2.603174603174602808e+00 -1.841269841269841390e+00 1.211291916698823135e-01 5.501957342841802545e-02
2.730158730158729341e+00 -1.841269841269841390e+00 1.205159561266568591e-01 5.474102820299171779e-02
2.857142857142856762e+00 -1.841269841269841390e+00 1.198271938236626644e-01 5.442817704315260074e-02
2.984126984126984183e+00 -1.841269841269841390e+00 1.190911221986252072e-01 5.409383693682479066e-02
3.111111111111110716e+00 -1.841269841269841390e+00 1.183356246053434979e-01 5.375067312358130373e-02
3.238095238095237249e+00 -1.841269841269841390e+00 1.175879878966837877e-01 5.341107989900193559e-02
3.365079365079364671e+00 -1.841269841269841390e+00 1.168747100892470608e-01 5.308709325168690235e-02
3.492063492063492092e+00 -1.841269841269841390e+00 1.162214332248427545e-01 5.279036036744448601e-02
3.619047619047618625e+00 -1.841269841269841390e+00 1.156528765915753737e-01 5.253210929682312208e-02
3.746031746031745158e+00 -1.841269841269841390e+00 1.151929439311406428e-01 5.232319765105024334e-02
3.873015873015872579e+00 -1.841269841269841390e+00 1.148646321786338520e-01 5.217407114962300391e-02
4.000000000000000000e+00 -1.841269841269841390e+00 1.146906959484304822e-01 5.209506544457710026e-02
-4.000000000000000000e+00 -1.714285714285714413e+00 1.156900228702341521e-01 5.254898196292585866e-02
-3.873015873015873023e+00 -1.714285714285714413e+00 1.158631947973842169e-01 5.262764050452299613e-02
-3.746031746031746046e+00 -1.714285714285714413e+00 1.161890036355378575e-01 5.277563012657296437e-02
-3.619047619047619069e+00 -1.714285714285714413e+00 1.166434544069583634e-01 5.298205177640900182e-02
-3.492063492063492092e+00 -1.714285714285714413e+00 1.172021568918863027e-01 5.323582687364514926e-02
-3.365079365079365115e+00 -1.714285714285714413e+00 1.178396129793970182e-01 5.352537360908286856e-02
-3.238095238095238138e+00 -1.714285714285714413e+00 1.185292908576028037e-01 5.383864064355089324e-02
-3.111111111111111160e+00 -1.714285714285714413e+00 1.192434907351220541e-01 5.416304611560969484e-02
-2.984126984126984183e+00 -1.714285714285714413e+00 1.199533914340573382e-01 5.448549880511857624e-02
-2.857142857142857206e+00 -1.714285714285714413e+00 1.206290985887551459e-01 5.479242002618442409e-02
-2.730158730158730229e+00 -1.714285714285714413e+00 1.212398263473992571e-01 5.506982616006755177e-02
-2.603174603174603252e+00 -1.714285714285714413e+00 1.217541589641800565e-01 5.530344747616421086e-02
-2.476190476190476275e+00 -1.714285714285714413e+00 1.221404660185161917e-01 5.547891673381374206e-02
-2.349206349206349298e+00 -1.714285714285714413e+00 1.223674610648420313e-01 5.558202293345952671e-02
-2.222222222222222321e+00 -1.714285714285714413e+00 1.224049572232175642e-01 5.559905452271245163e-02
-2.095238095238095344e+00 -1.714285714285714413e+00 1.222248264790197769e-01 5.551723513161070656e-02
-1.968253968253968367e+00 -1.714285714285714413e+00 1.218022004167826355e-01 5.532526897264079119e-02
-1.841269841269841390e+00 -1.714285714285714413e+00 1.211169144767936523e-01 5.501399685421189817e-02
-1.714285714285714413e+00 -1.714285714285714413e+00 1.201552016132790834e-01 5.457716547787958006e-02
-1.587301587301587436e+00 -1.714285714285714413e+00 1.189115988535193458e-01 5.401229343990837650e-02
-1.460317460317460458e+00 -1.714285714285714413e+00 1.173910012525330726e-01 5.332160418318043077e-02
-1.333333333333333481e+00 -1.714285714285714413e+00 1.156107339064109396e-01 5.251296715174445101e-02
-1.206349206349206504e+00 -1.714285714285714413e+00 1.136024452844120042e-01 5.160075778437198807e-02
-1.079365079365079527e+00 -1.714285714285714413e+00 1.114135409961212742e-01 5.060650876349503946e-02
-9.523809523809525501e-01 -1.714285714285714413e+00 1.091077925586588365e-01 4.955918653081493874e-02
-8.253968253968255731e-01 -1.714285714285714413e+00 1.067647059395772646e-01 4.849490446543917171e-02
-6.984126984126985960e-01 -1.714285714285714413e+00 1.044772242899074249e-01 4.745587941412707927e-02
-5.714285714285716189e-01 -1.714285714285714413e+00 1.023474683922299538e-01 4.648849690804834900e-02
-4.444444444444446418e-01 -1.714285714285714413e+00 1.004804242403517511e-01 4.564044392104946862e-02
-3.174603174603176647e-01 -1.714285714285714413e+00 9.897593692660093534e-02 4.495707231516381935e-02
-1.904761904761906877e-01 -1.714285714285714413e+00 9.791965936466091869e-02 4.447728754917292665e-02
-6.349206349206371058e-02 -1.714285714285714413e+00 9.737452261438826751e-02 4.422967431039265956e-02
6.349206349206326649e-02 -1.714285714285714413e+00 9.737452261438882262e-02 4.422967431039240976e-02
1.904761904761897995e-01 -1.714285714285714413e+00 9.791965936466255627e-02 4.447728754917215643e-02
3.174603174603172207e-01 -1.714285714285714413e+00 9.897593692660361375e-02 4.495707231516261893e-02
4.444444444444446418e-01 -1.714285714285714413e+00 1.004804242403553732e-01 4.564044392104786574e-02
5.714285714285711748e-01 -1.714285714285714413e+00 1.023474683922344503e-01 4.648849690804636448e-02
6.984126984126977078e-01 -1.714285714285714413e+00 1.044772242899125875e-01 4.745587941412480332e-02
8.253968253968251290e-01 -1.714285714285714413e+00 1.067647059395830100e-01 4.849490446543663902e-02
9.523809523809525501e-01 -1.714285714285714413e+00 1.091077925586650954e-01 4.955918653081217012e-02
1.079365079365079083e+00 -1.714285714285714413e+00 1.114135409961279494e-01 5.060650876349209043e-02
1.206349206349205616e+00 -1.714285714285714413e+00 1.136024452844189986e-01 5.160075778436887944e-02
1.333333333333333037e+00 -1.714285714285714413e+00 1.156107339064180589e-01 5.251296715174127994e-02
1.460317460317460458e+00 -1.714285714285714413e+00 1.173910012525402613e-01 5.332160418317721112e-02
1.587301587301586991e+00 -1.714285714285714413e+00 1.189115988535265483e-01 5.401229343990517073e-02
1.714285714285713524e+00 -1.714285714285714413e+00 1.201552016132862721e-01 5.457716547787638817e-02
1.841269841269840946e+00 -1.714285714285714413e+00 1.211169144768007300e-01 5.501399685420876873e-02
1.968253968253968367e+00 -1.714285714285714413e+00 1.218022004167896022e-01 5.532526897263771032e-02
2.095238095238094900e+00 -1.714285714285714413e+00 1.222248264790265632e-01 5.551723513160767426e-02
2.222222222222221433e+00 -1.714285714285714413e+00 1.224049572232241423e-01 5.559905452270953730e-02
2.349206349206348854e+00 -1.714285714285714413e+00 1.223674610648482902e-01 5.558202293345675116e-02
2.476190476190476275e+00 -1.714285714285714413e+00 1.221404660185221036e-01 5.547891673381116079e-02
2.603174603174602808e+00 -1.714285714285714413e+00 1.217541589641855659e-01 5.530344747616183776e-02
2.730158730158729341e+00 -1.714285714285714413e+00 1.212398263474042115e-01 5.506982616006539377e-02
2.857142857142856762e+00 -1.714285714285714413e+00 1.206290985887595868e-01 5.479242002618250201e-02
2.984126984126984183e+00 -1.714285714285714413e+00 1.199533914340612933e-01 5.448549880511685539e-02
3.111111111111110716e+00 -1.714285714285714413e+00 1.192434907351255097e-01 5.416304611560820298e-02
3.238095238095237249e+00 -1.714285714285714413e+00 1.185292908576057874e-01 5.383864064354960954e-02
3.365079365079364671e+00 -1.714285714285714413e+00 1.178396129793994745e-01 5.352537360908179997e-02
3.492063492063492092e+00 -1.714285714285714413e+00 1.172021568918882317e-01 5.323582687364432353e-02
3.619047619047618625e+00 -1.714285714285714413e+00 1.166434544069598067e-01 5.298205177640836344e-02
3.746031746031745158e+00 -1.714285714285714413e+00 1.161890036355388012e-01 5.277563012657256192e-02
3.873015873015872579e+00 -1.714285714285714413e+00 1.158631947973847581e-01 5.262764050452276715e-02
4.000000000000000000e+00 -1.714285714285714413e+00 1.156900228702343325e-01 5.254898196292577539e-02
-4.000000000000000000e+00 -1.587301587301587436e+00 1.166495689958472054e-01 5.298482915870342952e-02
-3.873015873015873023e+00 -1.587301587301587436e+00 1.168215209469966598e-01 5.306293356006218376e-02
-3.746031746031746046e+00 -1.587301587301587436e+00 1.171439039664712300e-01 5.320936709905929596e-02
-3.619047619047619069e+00 -1.587301587301587436e+00 1.175914512024728159e-01 5.341265300953591116e-02
-3.492063492063492092e+00 -1.587301587301587436e+00 1.181383236072291176e-01 5.366105462119278441e-02
-3.365079365079365115e+00 -1.587301587301587436e+00 1.187573451064476288e-01 5.394222795654267377e-02
-3.238095238095238138e+00 -1.587301587301587436e+00 1.194200543637295164e-01 5.424324524345829068e-02
-3.111111111111111160e+00 -1.587301587301587436e+00 1.200965362440126194e-01 5.455051836211904231e-02
-2.984126984126984183e+00 -1.587301587301587436e+00 1.207554397901118431e-01 5.484980701035579304e-02
-2.857142857142857206e+00 -1.587301587301587436e+00 1.213639965874541427e-01 5.512622704532168377e-02
-2.730158730158730229e+00 -1.587301587301587436e+00 1.218881797378301712e-01 5.536432269290669089e-02
-2.603174603174603252e+00 -1.587301587301587436e+00 1.222929497578285202e-01 5.554817824027680206e-02
-2.476190476190476275e+00 -1.587301587301587436e+00 1.225426699217313092e-01 5.566160669385624565e-02
-2.349206349206349298e+00 -1.587301587301587436e+00 1.226016855917421017e-01 5.568841292400491388e-02
-2.222222222222222321e+00 -1.587301587301587436e+00 1.224351338717425547e-01 5.561276142776538922e-02
-2.095238095238095344e+00 -1.587301587301587436e+00 1.220100007700898187e-01 5.541965651572278856e-02
-1.968253968253968367e+00 -1.587301587301587436e+00 1.212964829853735993e-01 5.509556086538903996e-02
-1.841269841269841390e+00 -1.587301587301587436e+00 1.202696729598193709e-01 5.462916090994346385e-02
-1.714285714285714413e+00 -1.587301587301587436e+00 1.189115988535190266e-01 5.401229343990827936e-02
-1.587301587301587436e+00 -1.587301587301587436e+00 1.172136008015722958e-01 5.324102495200332130e-02
-1.460317460317460458e+00 -1.587301587301587436e+00 1.151790004919468341e-01 5.231686423079590087e-02
-1.333333333333333481e+00 -1.587301587301587436e+00 1.128259331149073924e-01 5.124804868312955730e-02
-1.206349206349206504e+00 -1.587301587301587436e+00 1.101901322339359224e-01 5.005080928844652527e-02
-1.079365079365079527e+00 -1.587301587301587436e+00 1.073273145047536764e-01 4.875045379121679956e-02
-9.523809523809525501e-01 -1.587301587301587436e+00 1.043146897111944388e-01 4.738205259282315951e-02
-8.253968253968255731e-01 -1.587301587301587436e+00 1.012509674479852018e-01 4.599044178702885177e-02
-6.984126984126985960e-01 -1.587301587301587436e+00 9.825419413195676799e-02 4.462924068235268188e-02
-5.714285714285716189e-01 -1.587301587301587436e+00 9.545678813891730896e-02 4.335859665079153102e-02
-4.444444444444446418e-01 -1.587301587301587436e+00 9.299749417185557143e-02 4.224153062287955285e-02
-3.174603174603176647e-01 -1.587301587301587436e+00 9.101045594950495088e-02 4.133897365975134491e-02
-1.904761904761906877e-01 -1.587301587301587436e+00 8.961262535000238949e-02 4.070404790610251955e-02
-6.349206349206371058e-02 -1.587301587301587436e+00 8.889090522221014534e-02 4.037622656907819546e-02
6.349206349206326649e-02 -1.587301587301587436e+00 8.889090522221076984e-02 4.037622656907790403e-02
1.904761904761897995e-01 -1.587301587301587436e+00 8.961262535000416585e-02 4.070404790610167300e-02
3.174603174603172207e-01 -1.587301587301587436e+00 9.101045594950778195e-02 4.133897365975005428e-02
4.444444444444446418e-01 -1.587301587301587436e+00 9.299749417185941558e-02 4.224153062287782506e-02
5.714285714285711748e-01 -1.587301587301587436e+00 9.545678813892209680e-02 4.335859665078939384e-02
6.984126984126977078e-01 -1.587301587301587436e+00 9.825419413196229135e-02 4.462924068235025327e-02
8.253968253968251290e-01 -1.587301587301587436e+00 1.012509674479912941e-01 4.599044178702614560e-02
9.523809523809525501e-01 -1.587301587301587436e+00 1.043146897112010724e-01 4.738205259282018966e-02
1.079365079365079083e+00 -1.587301587301587436e+00 1.073273145047607402e-01 4.875045379121364236e-02
1.206349206349205616e+00 -1.587301587301587436e+00 1.101901322339432499e-01 5.005080928844321542e-02
1.333333333333333037e+00 -1.587301587301587436e+00 1.128259331149148725e-01 5.124804868312616418e-02
1.460317460317460458e+00 -1.587301587301587436e+00 1.151790004919544114e-01 5.231686423079249387e-02
1.587301587301586991e+00 -1.587301587301587436e+00 1.172136008015799286e-01 5.324102495199992124e-02
1.714285714285713524e+00 -1.587301587301587436e+00 1.189115988535266039e-01 5.401229343990490706e-02
1.841269841269840946e+00 -1.587301587301587436e+00 1.202696729598268094e-01 5.462916090994013318e-02
1.968253968253968367e+00 -1.587301587301587436e+00 1.212964829853808990e-01 5.509556086538577868e-02
2.095238095238094900e+00 -1.587301587301587436e+00 1.220100007700969102e-01 5.541965651571961055e-02
2.222222222222221433e+00 -1.587301587301587436e+00 1.224351338717493964e-01 5.561276142776232223e-02
2.349206349206348854e+00 -1.587301587301587436e+00 1.226016855917486381e-01 5.568841292400199955e-02
2.476190476190476275e+00 -1.587301587301587436e+00 1.225426699217374155e-01 5.566160669385354642e-02
2.603174603174602808e+00 -1.587301587301587436e+00 1.222929497578342517e-01 5.554817824027430406e-02
2.730158730158729341e+00 -1.587301587301587436e+00 1.218881797378353754e-01 5.536432269290445657e-02
2.857142857142856762e+00 -1.587301587301587436e+00 1.213639965874588056e-01 5.512622704531967149e-02
2.984126984126984183e+00 -1.587301587301587436e+00 1.207554397901159371e-01 5.484980701035400974e-02
3.111111111111110716e+00 -1.587301587301587436e+00 1.200965362440161860e-01 5.455051836211750882e-02
3.238095238095237249e+00 -1.587301587301587436e+00 1.194200543637325973e-01 5.424324524345698617e-02
3.365079365079364671e+00 -1.587301587301587436e+00 1.187573451064501268e-01 5.394222795654157049e-02
3.492063492063492092e+00 -1.587301587301587436e+00 1.181383236072311022e-01 5.366105462119191011e-02
3.619047619047618625e+00 -1.587301587301587436e+00 1.175914512024743563e-01 5.341265300953523115e-02
3.746031746031745158e+00 -1.587301587301587436e+00 1.171439039664722570e-01 5.320936709905887962e-02
3.873015873015872579e+00 -1.587301587301587436e+00 1.168215209469972149e-01 5.306293356006195477e-02
4.000000000000000000e+00 -1.587301587301587436e+00 1.166495689958473858e-01 5.298482915870335319e-02
-4.000000000000000000e+00 -1.460317460317460458e+00 1.175618586739201193e-01 5.339921142476788257e-02
-3.873015873015873023e+00 -1.460317460317460458e+00 1.177321736956656734e-01 5.347657229637719362e-02
-3.746031746031746046e+00 -1.460317460317460458e+00 1.180502948614998576e-01 5.362107000664403933e-02
-3.619047619047619069e+00 -1.460317460317460458e+00 1.184896640854238709e-01 5.382064128211155873e-02
-3.492063492063492092e+00 -1.460317460317460458e+00 1.190229513688927654e-01 5.406287222947273041e-02
-3.365079365079365115e+00 -1.460317460317460458e+00 1.196212341819017783e-01 5.433462559220511578e-02
-3.238095238095238138e+00 -1.460317460317460458e+00 1.202540206433796721e-01 5.462205127962084517e-02
-3.111111111111111160e+00 -1.460317460317460458e+00 1.208890394429287113e-01 5.491049094464780372e-02
-2.984126984126984183e+00 -1.460317460317460458e+00 1.214922190144751002e-01 5.518446852403842418e-02
-2.857142857142857206e+00 -1.460317460317460458e+00 1.220276642343057910e-01 5.542767965409944181e-02
-2.730158730158730229e+00 -1.460317460317460458e+00 1.224577770002826249e-01 5.562304644045345386e-02
-2.603174603174603252e+00 -1.460317460317460458e+00 1.227434688622536102e-01 5.575281403950170522e-02
-2.476190476190476275e+00 -1.460317460317460458e+00 1.228445543698575143e-01 5.579872932574715672e-02
-2.349206349206349298e+00 -1.460317460317460458e+00 1.227203277844133161e-01 5.574230284716388123e-02
-2.222222222222222321e+00 -1.460317460317460458e+00 1.223303997153071809e-01 5.556518884405534792e-02
-2.095238095238095344e+00 -1.460317460317460458e+00 1.216358276800945382e-01 5.524969877460268047e-02
-1.968253968253968367e+00 -1.460317460317460458e+00 1.206006158855006671e-01 5.477948254875825151e-02
-1.841269841269841390e+00 -1.460317460317460458e+00 1.191936320167455848e-01 5.414039917659708295e-02
-1.714285714285714413e+00 -1.460317460317460458e+00 1.173910012525324065e-01 5.332160418318021566e-02
-1.587301587301587436e+00 -1.460317460317460458e+00 1.151790004919464178e-01 5.231686423079576903e-02
-1.460317460317460458e+00 -1.460317460317460458e+00 1.125574415076901341e-01 5.112609382241806860e-02
-1.333333333333333481e+00 -1.460317460317460458e+00 1.095434488777411869e-01 4.975707132230830498e-02
-1.206349206349206504e+00 -1.460317460317460458e+00 1.061754189815578564e-01 4.822723722016066666e-02
-1.079365079365079527e+00 -1.460317460317460458e+00 1.025167755047641932e-01 4.656539996487325805e-02
-9.523809523809525501e-01 -1.460317460317460458e+00 9.865890370839389134e-02 4.481306877491279123e-02
-8.253968253968255731e-01 -1.460317460317460458e+00 9.472241133504867572e-02 4.302502636994110646e-02
-6.984126984126985960e-01 -1.460317460317460458e+00 9.085563226614072618e-02 4.126864929864774295e-02
-5.714285714285716189e-01 -1.460317460317460458e+00 8.722928753607636643e-02 3.962148285262430403e-02
-4.444444444444446418e-01 -1.460317460317460458e+00 8.402644519539176349e-02 3.816668061285335284e-02
-3.174603174603176647e-01 -1.460317460317460458e+00 8.142780079432057616e-02 3.698631851790279423e-02
-1.904761904761906877e-01 -1.460317460317460458e+00 7.959326673770038274e-02 3.615303233937124106e-02
-6.349206349206371058e-02 -1.460317460317460458e+00 7.864312796065922595e-02 3.572145817058504369e-02
6.349206349206326649e-02 -1.460317460317460458e+00 7.864312796065986433e-02 3.572145817058475226e-02
1.904761904761897995e-01 -1.460317460317460458e+00 7.959326673770227012e-02 3.615303233937034594e-02
3.174603174603172207e-01 -1.460317460317460458e+00 8.142780079432360152e-02 3.698631851790139258e-02
4.444444444444446418e-01 -1.460317460317460458e+00 8.402644519539584356e-02 3.816668061285149322e-02
5.714285714285711748e-01 -1.460317460317460458e+00 8.722928753608144570e-02 3.962148285262202807e-02
6.984126984126977078e-01 -1.460317460317460458e+00 9.085563226614658261e-02 4.126864929864511311e-02
8.253968253968251290e-01 -1.460317460317460458e+00 9.472241133505514277e-02 4.302502636993817825e-02
9.523809523809525501e-01 -1.460317460317460458e+00 9.865890370840089962e-02 4.481306877490962709e-02
1.079365079365079083e+00 -1.460317460317460458e+00 1.025167755047716733e-01 4.656539996486989269e-02
1.206349206349205616e+00 -1.460317460317460458e+00 1.061754189815656002e-01 4.822723722015715558e-02
1.333333333333333037e+00 -1.460317460317460458e+00 1.095434488777490556e-01 4.975707132230470370e-02
1.460317460317460458e+00 -1.460317460317460458e+00 1.125574415076981000e-01 5.112609382241445344e-02
1.587301587301586991e+00 -1.460317460317460458e+00 1.151790004919544391e-01 5.231686423079218162e-02
1.714285714285713524e+00 -1.460317460317460458e+00 1.173910012525403723e-01 5.332160418317663519e-02
1.841269841269840946e+00 -1.460317460317460458e+00 1.191936320167533564e-01 5.414039917659356493e-02
1.968253968253968367e+00 -1.460317460317460458e+00 1.206006158855082722e-01 5.477948254875482370e-02
2.095238095238094900e+00 -1.460317460317460458e+00 1.216358276801019489e-01 5.524969877459932899e-02
2.222222222222221433e+00 -1.460317460317460458e+00 1.223303997153143696e-01 5.556518884405215603e-02
2.349206349206348854e+00 -1.460317460317460458e+00 1.227203277844201162e-01 5.574230284716083506e-02
2.476190476190476275e+00 -1.460317460317460458e+00 1.228445543698638842e-01 5.579872932574433259e-02
2.603174603174602808e+00 -1.460317460317460458e+00 1.227434688622595499e-01 5.575281403949911702e-02
2.730158730158729341e+00 -1.460317460317460458e+00 1.224577770002880373e-01 5.562304644045114321e-02
2.857142857142856762e+00 -1.460317460317460458e+00 1.220276642343106066e-01 5.542767965409736708e-02
2.984126984126984183e+00 -1.460317460317460458e+00 1.214922190144793190e-01 5.518446852403658537e-02
3.111111111111110716e+00 -1.460317460317460458e+00 1.208890394429324167e-01 5.491049094464622166e-02
3.238095238095237249e+00 -1.460317460317460458e+00 1.202540206433828640e-01 5.462205127961947820e-02
3.365079365079364671e+00 -1.460317460317460458e+00 1.196212341819043595e-01 5.433462559220396393e-02
3.492063492063492092e+00 -1.460317460317460458e+00 1.190229513688948332e-01 5.406287222947182142e-02
3.619047619047618625e+00 -1.460317460317460458e+00 1.184896640854254946e-01 5.382064128211087872e-02
3.746031746031745158e+00 -1.460317460317460458e+00 1.180502948615009540e-01 5.362107000664360912e-02
3.873015873015872579e+00 -1.460317460317460458e+00 1.177321736956662701e-01 5.347657229637695769e-02
4.000000000000000000e+00 -1.460317460317460458e+00 1.175618586739202998e-01 5.339921142476779931e-02
