2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00
3.891346368332749411e-02 1.086381331296397065e-02 5.948235859571158676e-03 5.940344543862364178e-03 5.940421371563781028e-03 5.940422761608469757e-03 5.940422787804072735e-03 5.940422788297047320e-03 5.940422788306459062e-03 5.940422788306609116e-03
-6.974011648514845119e-01 -7.461872749131035487e-01 -7.461980542883891454e-01 -7.461980576167053236e-01 -7.461980576174714885e-01 -7.461980576174724877e-01 -7.461980576174738200e-01 -7.461980576174733759e-01 -7.461980576174737090e-01 -7.461980576174722657e-01
