x y Re(psi) Im(psi)
2.730158730158729341e+00 -3.746031746031746046e+00 3.934494662339218921e-04 3.950240981885295229e-04
2.857142857142856762e+00 -3.746031746031746046e+00 3.490701803624494124e-04 3.504672010920760190e-04
2.984126984126984183e+00 -3.746031746031746046e+00 3.098677054692332354e-04 3.111078331923758530e-04
3.111111111111110716e+00 -3.746031746031746046e+00 2.756778481891971515e-04 2.767811440027498609e-04
3.238095238095237249e+00 -3.746031746031746046e+00 2.463144030987407746e-04 2.473001828831422177e-04
3.365079365079364671e+00 -3.746031746031746046e+00 2.215840493408089567e-04 2.224708552832967438e-04
3.492063492063492092e+00 -3.746031746031746046e+00 2.012993239623060628e-04 2.021049480008725065e-04
3.619047619047618625e+00 -3.746031746031746046e+00 1.852895554450256614e-04 1.860311064697201878e-04
3.746031746031745158e+00 -3.746031746031746046e+00 1.734100087571825688e-04 1.741040164112013218e-04
3.873015873015872579e+00 -3.746031746031746046e+00 1.655490636554032922e-04 1.662116108642784434e-04
4.000000000000000000e+00 -3.746031746031746046e+00 1.616342842431878972e-04 1.622811640353243187e-04
-4.000000000000000000e+00 -3.619047619047619069e+00 1.723225822809448500e-04 1.730122379237663849e-04
-3.873015873015873023e+00 -3.619047619047619069e+00 1.766317763890214697e-04 1.773386779435005476e-04
-3.746031746031746046e+00 -3.619047619047619069e+00 1.852895554450364763e-04 1.860311064697686787e-04
-3.619047619047619069e+00 -3.619047619047619069e+00 1.983855326877196235e-04 1.991794953841247379e-04
-3.492063492063492092e+00 -3.619047619047619069e+00 2.160575468285917612e-04 2.169222350452071823e-04
-3.365079365079365115e+00 -3.619047619047619069e+00 2.384850346010202143e-04 2.394394803137171940e-04
-3.238095238095238138e+00 -3.619047619047619069e+00 2.658811479564407031e-04 2.669452362007140303e-04
-3.111111111111111160e+00 -3.619047619047619069e+00 2.984826654368192872e-04 2.996772288643124679e-04
-2.984126984126984183e+00 -3.619047619047619069e+00 3.365377549948355101e-04 3.378846194551066683e-04
-2.857142857142857206e+00 -3.619047619047619069e+00 3.802913318223463961e-04 3.818133033449393893e-04
-2.730158730158730229e+00 -3.619047619047619069e+00 4.299679447121620263e-04 4.316887279977961109e-04
-2.603174603174603252e+00 -3.619047619047619069e+00 4.857522352054167145e-04 4.876962739124164853e-04
-2.476190476190476275e+00 -3.619047619047619069e+00 5.477670943564026847e-04 5.499593239678539922e-04
-2.349206349206349298e+00 -3.619047619047619069e+00 6.160499878720383186e-04 6.185154938132685250e-04
-2.222222222222222321e+00 -3.619047619047619069e+00 6.905279716678239168e-04 6.932915474331703687e-04
-2.095238095238095344e+00 -3.619047619047619069e+00 7.709924621286107357e-04 7.740780664358381516e-04
-1.968253968253968367e+00 -3.619047619047619069e+00 8.570748066793555707e-04 8.605049228542098255e-04
-1.841269841269841390e+00 -3.619047619047619069e+00 9.482243944421620994e-04 9.520193021998389583e-04
-1.714285714285714413e+00 -3.619047619047619069e+00 1.043690817409047462e-03 1.047867793241818871e-03
-1.587301587301587436e+00 -3.619047619047619069e+00 1.142512365467622786e-03 1.147084836988581779e-03
-1.460317460317460458e+00 -3.619047619047619069e+00 1.243512450925399236e-03 1.248489136902430343e-03
-1.333333333333333481e+00 -3.619047619047619069e+00 1.345306352272414253e-03 1.350690429651943240e-03
-1.206349206349206504e+00 -3.619047619047619069e+00 1.446319176454050103e-03 1.452107519271606841e-03
-1.079365079365079527e+00 -3.619047619047619069e+00 1.544816859113097790e-03 1.550999401470637071e-03
-9.523809523809525501e-01 -3.619047619047619069e+00 1.638949287154121233e-03 1.645508558779059001e-03
-8.253968253968255731e-01 -3.619047619047619069e+00 1.726806259270856955e-03 1.733717145035928433e-03
-6.984126984126985960e-01 -3.619047619047619069e+00 1.806482266011500250e-03 1.813712024711959135e-03
-5.714285714285716189e-01 -3.619047619047619069e+00 1.876150232873740080e-03 1.883658811133622586e-03
-4.444444444444446418e-01 -3.619047619047619069e+00 1.934135116113928389e-03 1.941875756831322030e-03
-3.174603174603176647e-01 -3.619047619047619069e+00 1.978990225102696815e-03 1.986910381346223414e-03
-1.904761904761906877e-01 -3.619047619047619069e+00 2.009542787695584552e-03 2.017585218959140007e-03
-6.349206349206371058e-02 -3.619047619047619069e+00 2.024970233802680843e-03 2.033074407555878101e-03
6.349206349206326649e-02 -3.619047619047619069e+00 2.024970233802653088e-03 2.033074407555878101e-03
1.904761904761897995e-01 -3.619047619047619069e+00 2.009542787695584552e-03 2.017585218959167762e-03
3.174603174603172207e-01 -3.619047619047619069e+00 1.978990225102641304e-03 1.986910381346279359e-03
4.444444444444446418e-01 -3.619047619047619069e+00 1.934135116113872444e-03 1.941875756831377975e-03
5.714285714285711748e-01 -3.619047619047619069e+00 1.876150232873600434e-03 1.883658811133622586e-03
6.984126984126977078e-01 -3.619047619047619069e+00 1.806482266011346510e-03 1.813712024711945257e-03
8.253968253968251290e-01 -3.619047619047619069e+00 1.726806259270675242e-03 1.733717145035914555e-03
9.523809523809525501e-01 -3.619047619047619069e+00 1.638949287153939737e-03 1.645508558779044906e-03
1.079365079365079083e+00 -3.619047619047619069e+00 1.544816859112846255e-03 1.550999401470553153e-03
1.206349206349205616e+00 -3.619047619047619069e+00 1.446319176453805507e-03 1.452107519271558051e-03
1.333333333333333037e+00 -3.619047619047619069e+00 1.345306352272141901e-03 1.350690429651908329e-03
1.460317460317460458e+00 -3.619047619047619069e+00 1.243512450925098696e-03 1.248489136902339487e-03
1.587301587301586991e+00 -3.619047619047619069e+00 1.142512365467308368e-03 1.147084836988445603e-03
1.714285714285713524e+00 -3.619047619047619069e+00 1.043690817408746922e-03 1.047867793241654723e-03
1.841269841269840946e+00 -3.619047619047619069e+00 9.482243944418546197e-04 9.520193021996468377e-04
